Station,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,TSS,Coliform,Transparency,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,X,Y,H2S,BOD5,Alkalinity
NB47,Quý 1 2024,6.2,21.8,8.04,30.3,0.076,0.01,6.2,1.0,1.1,59.77198689403468,0.0015,0.0012,0.0001,0.0001,0.0008,0.0001,0.0149,0.0006,2316823,479287,0.03272884451984322,25.99604486488594,105.1313321365722
NB47,Quý 2 2024,6.25,24.7,8.01,30.4,0.083,0.01,6.2,1.0,0.9,43.569181675875676,0.0015,0.0016,0.0001,0.0001,0.0009,0.0001,0.0126,0.0004,2316823,479287,0.027088842741423716,20.193441095601315,84.27477513660548
NB47,Quý 3 2024,6.22,27.6,8.1,30.3,0.072,0.01,6.5,1.0,0.9,75.40634175294981,0.0015,0.0019,0.0001,0.0001,0.00015,0.0001,0.0761,0.0001,2316823,479287,0.03760906284313634,31.298213153672847,120.45805166682618
NB47,Quý 4 2024,6.13,24.2,8.02,30.6,0.065,0.01,5.7,1.0,0.8,62.456619090690275,0.0015,0.0012,0.0001,0.0001,0.00015,0.0002,0.001,0.0001,2316823,479287,0.033600388381128346,26.924645249375082,108.02941184458975
NB48,Quý 1 2021,6.82,21.4,8.12,30.1,0.074,0.01,5.7,1.5,0.8,40.46376591697871,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2311631,475997,0.025916791253374385,19.035168492117734,79.39728377084735
NB48,Quý 2 2021,6.8,28.3,8.15,30.6,0.048,0.01,5.1,1.5,1.4,220.0,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0188,0.00045,2311631,475997,0.06,60.0,200.0
NB48,Quý 3 2021,6.08,29.4,8.11,30.5,0.077,0.01,5.2,1.5,1.2,220.0,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0135,0.00045,2311631,475997,0.06,60.0,191.40673608288523
NB48,Quý 4 2021,6.25,24.7,8.13,30.5,0.067,0.01,5.1,1.5,1.0,149.13482764927298,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0162,0.00045,2311631,475997,0.056552838144258454,53.96552513708439,165.44194734221713
NB48,Quý 1 2022,6.18,22.2,8.15,30.6,0.085,0.01,5.7,1.5,0.9,42.842932624030546,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2311631,475997,0.0268178313578567,19.92409231029566,83.1659840876349
NB48,Quý 2 2022,6.08,21.5,8.11,30.4,0.092,0.01,5.4,1.5,0.8,125.76733994597477,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0221,0.00045,2311631,475997,0.05107199632160535,47.09691228021899,154.20077297189115
NB48,Quý 3 2022,6.03,27.5,8.13,30.3,0.086,0.01,5.2,1.5,0.7,110.36783587716528,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2311631,475997,0.04723361761070424,42.430416558163785,145.58505637991607
NB48,Quý 4 2022,6.06,25.9,8.1,30.3,0.083,0.01,6.1,1.5,0.6,97.93542576572787,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0166,0.00045,2311631,475997,0.04397484938154674,38.56689962970936,137.70182496816213
NB48,Quý 1 2023,6.23,22.2,8.13,30.7,0.092,0.01,5.7,1.5,1.0,159.7720695778408,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0144,0.00045,2311631,475997,0.05893222474347797,57.01898405994165,169.98661068175107
NB48,Quý 2 2023,6.01,24.8,8.12,30.4,0.071,0.01,5.2,1.5,0.7,110.0834090570721,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0178,0.00045,2311631,475997,0.04716076723645012,42.34304217327468,145.4148457144511
NB48,Quý 3 2023,6.08,27.7,8.1,30.4,0.095,0.01,6.1,1.5,0.8,117.29524808828712,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2311631,475997,0.04898528810750287,44.54482419566515,149.60056945217343
NB48,Quý 4 2023,6.12,21.7,8.07,30.5,0.089,0.01,5.2,1.5,0.9,110.18593496227176,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0145,0.00045,2311631,475997,0.047187035952629346,42.37454280646877,145.4762513348884
NB48,Quý 1 2024,6.18,22.1,8.11,30.8,0.092,0.01,5.4,1.0,1.1,92.07507376908283,0.0015,0.0017,0.0001,0.0001,0.0013,0.0001,0.0134,0.0009,2311631,475997,0.0423813367835742,36.71193771340643,133.63165632008423
NB48,Quý 2 2024,6.08,25.0,8.08,30.3,0.103,0.01,5.4,1.0,0.7,25.390113681902125,0.0015,0.0019,0.0001,0.0001,0.0008,0.0001,0.0113,0.0008,2311631,475997,0.019611455990727632,13.118005976112665,48.655554811432665
NB48,Quý 3 2024,6.18,27.8,8.07,30.3,0.077,0.01,5.1,1.0,0.8,78.77970122417828,0.0015,0.0023,0.0001,0.0001,0.00015,5e-05,0.0081,0.0001,2311631,475997,0.038606610935629296,32.41178014088984,123.3448430964223
NB48,Quý 4 2024,6.2,24.5,8.05,30.5,0.071,0.01,4.2,1.0,1.0,53.44594260627315,0.0015,0.001,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2311631,475997,0.030610443213652958,23.773696025963314,97.752321646035
NB49,Quý 1 2021,6.89,21.6,7.95,30.3,0.085,0.01,8.2,1.5,0.7,34.46167001244568,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2308150,473396,0.023543475524312366,16.743753195348127,68.80636169439919
NB49,Quý 2 2021,6.92,28.5,8.04,30.1,0.062,0.01,7.5,1.5,1.2,207.64007572449847,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0139,0.00045,2308150,473396,0.06,60.0,187.27266477203295
NB49,Quý 3 2021,6.2,28.6,8,30.2,0.083,0.01,8.7,1.5,1.0,213.6663104358656,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0122,0.00045,2308150,473396,0.06,60.0,189.15981363542812
NB49,Quý 4 2021,6.21,24.8,8.06,30.2,0.074,0.01,8.4,1.5,0.8,170.7470008284673,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0117,0.00045,2308150,473396,0.06,60.0,174.36882401182447
NB49,Quý 1 2022,6.14,22.4,8.03,30.3,0.063,0.01,9.4,1.5,0.7,87.41872461208972,0.0005,0.0009,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2308150,473396,0.0410859412340131,35.22111503426189,130.20853667423498
NB49,Quý 2 2022,6.03,21.8,8.01,30.2,0.056,0.01,9.7,1.5,0.6,169.8593272712623,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0167,0.00045,2308150,473396,0.06,59.87696429319724,174.02500483810627
NB49,Quý 3 2022,6.0,27.7,8.03,30.1,0.094,0.01,9.6,1.5,0.7,75.43386913659286,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2308150,473396,0.03761727477255979,31.30734012772411,120.48212722407303
NB49,Quý 4 2022,6.04,26.2,8.01,30.1,0.054,0.01,9.3,1.5,0.6,84.68378879404302,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0121,0.00045,2308150,473396,0.040312147701147744,34.338048036532285,128.11189107591116
NB49,Quý 1 2023,6.19,22.6,8,30.5,0.067,0.01,8.4,1.5,0.8,38.584969018555135,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0116,0.00045,2308150,473396,0.025190109155708223,18.325756899043423,76.26114518152067
NB49,Quý 2 2023,6.1,25.9,8.03,30.2,0.048,0.01,9.7,1.5,0.5,95.26705544536124,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0147,0.00045,2308150,473396,0.04325417409609781,37.72513870047273,135.8796521799536
NB49,Quý 3 2023,6.05,27.9,8.06,30.2,0.072,0.01,9.3,1.5,0.8,77.67748891702581,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2308150,473396,0.03828259438258601,32.0490078638666,122.41543713697668
NB49,Quý 4 2023,6.08,21.9,8.04,30.3,0.072,0.01,8.5,1.5,0.9,33.98825193166411,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0137,0.00045,2308150,473396,0.02334947123288158,16.559747853288705,67.89391532662142
NB49,Quý 1 2024,6.12,22.4,8.02,30.4,0.067,0.01,8.2,1.0,0.9,72.59537324554628,0.0015,0.002,0.0001,0.0001,0.001,0.0001,0.0129,0.0004,2308150,473396,0.0367640444154818,30.36262714255505,117.95211552733612
NB49,Quý 2 2024,6.02,25.4,8.05,30.4,0.077,0.01,9.2,1.0,0.7,71.35011970309047,0.0015,0.0018,0.0001,0.0001,0.0011,0.0001,0.0109,0.0003,2308150,473396,0.03638550959408189,29.94584594415453,116.81081744572766
NB49,Quý 3 2024,6.15,28.0,8.02,30.3,0.066,0.01,8.3,1.0,0.8,220.0,0.0015,0.003,0.0001,0.0001,0.00015,0.0002,0.0077,0.0001,2308150,473396,0.06,60.0,191.9024466657856
NB49,Quý 4 2024,6.0,24.7,8.06,30.4,0.056,0.01,8.4,1.0,0.7,128.79230386695784,0.0015,0.0013,0.0001,0.0001,0.00015,0.0002,0.001,0.0001,2308150,473396,0.051803273875766075,47.99966557381057,155.76853314053636
NB50,Quý 1 2021,6.97,21.8,8.14,31.1,0.059,0.01,9.2,1.5,0.6,75.40607413462462,0.0005,0.0017,0.0001,0.00045,0.00045,0.0006,0.001,0.00045,2301554,459059,0.037608983001711366,31.298124418903072,120.45781756365864
NB50,Quý 2 2021,6.68,28.6,8.18,31.3,0.067,0.01,7.4,1.5,1.1,87.078733187025,0.0005,0.0015,0.0001,0.00045,0.00045,0.0006,0.0056,0.001,2301554,459059,0.040990282624976816,35.111643083151414,129.95149239204332
NB50,Quý 3 2021,6.45,28.4,8.15,31.2,0.079,0.01,8.7,1.5,1.0,76.91937578834425,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0084,0.00045,2301554,459059,0.03805865919542954,31.798888486185298,121.76849512416793
NB50,Quý 4 2021,6.44,25.0,8.14,31.4,0.077,0.01,7.6,1.5,1.0,66.21450851197065,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0093,0.00045,2301554,459059,0.034795475401537365,28.21113780503735,111.88344060817809
NB50,Quý 1 2022,6.35,22.8,8.15,31.5,0.072,0.01,8.2,1.5,1.0,38.844248352867034,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2301554,459059,0.02529122573939099,18.42406402495511,76.70291210446852
NB50,Quý 2 2022,6.28,22.6,8.12,31.4,0.077,0.01,8.2,1.5,0.9,68.33000253546301,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0074,0.00045,2301554,459059,0.03545624990917429,28.928874666124866,113.95792489572283
NB50,Quý 3 2022,6.24,27.4,8.1,31.3,0.081,0.01,8.2,1.5,0.7,47.632292607916824,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2301554,459059,0.028572812553654226,21.684206388213216,90.15606973389947
NB50,Quý 4 2022,6.2,25.8,8.09,31.4,0.071,0.01,8.4,1.5,0.8,35.08423903135016,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0087,0.00045,2301554,459059,0.02379697862081087,16.984958032535506,69.98737844307414
NB50,Quý 1 2023,6.38,23.0,8.17,31.6,0.062,0.01,7.6,1.5,0.8,102.10010962493935,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0098,0.00045,2301554,459059,0.045084075584569075,39.87154573952758,140.44887258190138
NB50,Quý 2 2023,6.35,29.4,8.14,31.3,0.063,0.01,8.6,1.5,0.8,94.93679956441775,0.0005,0.0025,0.0001,0.00045,0.00045,0.00025,0.0085,0.00045,2301554,459059,0.043164417537779845,37.62062904479122,135.6505863973294
NB50,Quý 3 2023,6.28,27.6,8.08,31.4,0.061,0.01,8.4,1.5,0.6,25.34248452263925,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2301554,459059,0.019589441462436633,13.098344132538813,48.53169954527688
NB50,Quý 4 2023,6.25,21.9,8.06,31.5,0.056,0.01,7.8,1.5,0.7,69.51558205383576,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0079,0.00045,2301554,459059,0.035822970358121806,29.329154437351047,115.09261450019491
NB50,Quý 1 2024,6.31,22.1,8.14,31.7,0.061,0.01,7.4,1.0,0.9,136.9675089796661,0.0015,0.002,0.0001,0.0001,0.0016,0.0001,0.0106,0.001,2301554,459059,0.0537458564585325,50.41846691211178,159.82805543599693
NB50,Quý 2 2024,6.29,25.7,8.12,31.4,0.054,0.01,8.4,1.0,0.9,142.34645242403604,0.0015,0.0018,0.0001,0.0001,0.0014,0.0001,0.0089,0.0008,2301554,459059,0.054998632834787085,51.994056051084726,162.36894955585285
NB50,Quý 3 2024,6.34,27.8,8.04,31.3,0.01,0.01,7.1,1.0,0.5,139.4934955100455,0.0015,0.0022,0.0001,0.0001,0.00015,0.0001,0.0085,0.0001,2301554,459059,0.054336584430269896,51.15989473085128,161.03347371540954
NB50,Quý 4 2024,6.32,23.2,8.01,31.6,0.01,0.01,7.2,1.0,0.6,76.67259715834537,0.0015,0.0014,0.0001,0.0001,0.00015,0.0002,0.001,0.0001,2301554,459059,0.03798557339074192,31.717363603951355,121.55652827605839
NB51,Quý 1 2021,6.69,21.8,8.04,30.2,0.015,0.01,6.7,1.5,1.0,44.85832238153059,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0085,0.00045,2306441,428888,0.027565476374700314,20.66934383157677,86.19818688123397
NB51,Quý 2 2021,6.3,28.0,8.17,30.6,0.015,0.01,4.2,1.5,1.4,38.81430630574357,0.0005,0.004,0.0001,0.00045,0.0022,0.00025,0.0202,0.00045,2306441,428888,0.025279562494230554,18.41271809676155,76.65204690567758
NB51,Quý 3 2021,6.86,32.7,8.13,30.8,0.057,0.01,3.8,1.5,1.5,92.28824527719897,0.0005,0.0032,0.0001,0.00045,0.00045,0.00025,0.0141,0.00045,2306441,428888,0.04244000290451436,36.77982047446914,133.7841961900143
NB51,Quý 4 2021,6.33,25.3,8.15,30.7,0.015,0.01,4.6,1.5,1.2,94.24934604361488,0.0005,0.0029,0.0001,0.00045,0.00045,0.00025,0.0245,0.00045,2306441,428888,0.042977178829474515,37.402849017230714,135.1712013746065
NB51,Quý 1 2022,6.38,22.6,8.12,30.6,0.015,0.01,4.7,1.5,1.3,163.4633688035545,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.007,0.00045,2306441,428888,0.05974292380945488,58.068920351167684,171.49324446420263
NB51,Quý 2 2022,6.3,23.5,8.1,30.5,0.015,0.01,5.1,1.5,1.1,145.9083091623217,0.0005,0.0036,0.0001,0.00045,0.00045,0.00025,0.0174,0.00045,2306441,428888,0.055817749198230154,53.03078720503854,163.99918601368336
NB51,Quý 3 2022,6.26,30.8,8.06,30.3,0.066,0.01,4.7,1.5,1.2,69.11442099378128,0.0005,0.0029,0.0001,0.00045,0.00045,0.00025,0.014,0.00045,2306441,428888,0.03569916760981241,29.193867808986425,114.71085373875312
NB51,Quý 4 2022,6.2,26.5,8.08,30.4,0.015,0.01,4.6,1.5,1.2,35.2144643166773,0.0005,0.0029,0.0001,0.00045,0.00045,0.00025,0.0143,0.00045,2306441,428888,0.023849775606094074,17.03530252531825,70.23176484556522
NB51,Quý 1 2023,6.33,22.8,8.14,30.7,0.015,0.01,4.7,1.5,1.4,61.70963235607343,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0125,0.00045,2306441,428888,0.03335942314686311,26.66708717878481,107.23573611956408
NB51,Quý 2 2023,6.22,25.3,8.07,30.4,0.015,0.01,4.8,1.5,1.1,85.4282601399828,0.0005,0.0025,0.0001,0.00045,0.00045,0.00025,0.0133,0.00045,2306441,428888,0.040523762729794854,34.578986784609256,128.68924779242099
NB51,Quý 3 2023,6.18,28.8,8.02,30.2,0.061,0.01,4.7,1.5,1.3,66.24787333420622,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0134,0.00045,2306441,428888,0.03480596217660278,28.22249315187577,111.91667018442384
NB51,Quý 4 2023,6.25,25.3,8.05,30.3,0.056,0.01,4.2,1.5,1.4,52.74718852652185,0.0005,0.0027,0.0001,0.00045,0.00045,0.00025,0.0091,0.00045,2306441,428888,0.030370420132814505,23.52507024374371,96.88423567689377
NB51,Quý 1 2024,6.24,21.9,8.15,30.7,0.048,0.01,4.8,1.0,1.4,87.29537023399257,0.0015,0.0023,0.0001,0.0001,0.0005,0.0001,0.0088,0.0013,2306441,428888,0.04105125205575721,35.181406759463925,130.11539259879595
NB51,Quý 2 2024,6.18,25.2,8.05,30.3,0.056,0.01,4.3,1.0,1.0,55.16593915251492,0.0015,0.002,0.0001,0.0001,0.0005,0.0001,0.0076,0.0009,2306441,428888,0.031195953405866835,24.382932078764856,99.84169034357558
NB51,Quý 3 2024,6.15,27.0,8.01,30.2,0.052,0.037,4.8,1.0,1.2,51.16655156406338,0.0015,0.0038,0.0001,0.0001,0.0085,0.0001,0.0355,0.001,2306441,428888,0.029822704622137878,22.96019474207123,94.87735665098504
NB51,Quý 4 2024,6.18,25.0,8.09,30.4,0.047,0.01,3.8,1.0,1.2,90.45145156878613,0.0015,0.0035,0.0001,0.0001,0.0068,0.0001,0.0479,0.0007,2306441,428888,0.04193270119505293,36.19386420893431,132.45811337213757
NB52,Quý 1 2021,6.72,21.9,8.15,30.4,0.015,0.01,8.6,1.5,1.1,58.68462183017005,0.0005,0.0009,0.0001,0.00045,0.00045,0.00025,0.0076,0.00045,2308114,431758,0.03237137923074569,25.617557992111497,103.92029679483181
NB52,Quý 2 2021,6.78,28.3,8.13,30.2,0.015,0.01,6.2,1.5,1.2,86.83180317905548,0.0005,0.0042,0.0001,0.00045,0.00045,0.00025,0.013,0.00045,2308114,431758,0.040920713290084655,35.032081565973556,129.7641755591341
NB52,Quý 3 2021,6.63,31.5,8.09,30.3,0.015,0.01,5.3,1.5,1.3,88.37764563845849,0.0005,0.0038,0.0001,0.00045,0.00045,0.00025,0.0095,0.00045,2308114,431758,0.04135493721815123,35.529412767669974,130.9281609140849
NB52,Quý 4 2021,6.68,25.2,8.15,30.3,0.015,0.01,6.2,1.5,1.0,37.5244959479606,0.0005,0.0031,0.0001,0.00045,0.00045,0.00025,0.0157,0.00045,2308114,431758,0.02477366027146144,17.922277138846667,74.42283995633701
NB52,Quý 1 2022,6.45,23.0,8.13,30.4,0.015,0.01,6.3,1.5,1.1,55.93113192803857,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0085,0.00045,2308114,431758,0.03145407325564065,24.65273645429469,100.75035504538351
NB52,Quý 2 2022,6.38,24.0,8.11,30.3,0.015,0.01,6.2,1.5,1.0,179.07769203451625,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0106,0.00045,2308114,431758,0.06,60.0,177.51107759665848
NB52,Quý 3 2022,6.32,31.8,8.04,30.1,0.015,0.01,6.6,1.5,1.0,37.0126077051773,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0127,0.00045,2308114,431758,0.024570950708429795,17.72669988873148,73.5168194906285
NB52,Quý 4 2022,6.24,26.2,8.07,30.3,0.015,0.01,6.2,1.5,1.0,20.746993721885033,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0079,0.00045,2308114,431758,0.01737978178827412,11.163515180917166,40.0
NB52,Quý 1 2023,6.38,23.2,8.17,30.5,0.015,0.01,5.8,1.5,1.2,24.213698212087987,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0085,0.00045,2308114,431758,0.019062741079072243,12.630154635471909,45.52619387029954
NB52,Quý 2 2023,6.29,26.2,8.09,30.2,0.015,0.01,4.8,1.5,1.1,76.21815154392294,0.0005,0.0027,0.0001,0.00045,0.00045,0.00025,0.0119,0.00045,2308114,431758,0.037850737282396484,31.56709633212033,121.16439786306677
NB52,Quý 3 2023,6.22,29.8,8.06,30.0,0.015,0.01,5.6,1.5,1.2,76.30173025643931,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0121,0.00045,2308114,431758,0.03787555966392068,31.594746016181286,121.23669112130796
NB52,Quý 4 2023,6.28,26.4,8.08,30.1,0.015,0.01,5.1,1.5,1.3,69.72979400746246,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0094,0.00045,2308114,431758,0.03588896095251756,29.401330432620615,115.29556578299517
NB52,Quý 1 2024,6.32,22.1,8.15,30.5,0.032,0.01,5.4,1.0,1.3,156.3716924278689,0.0015,0.0019,0.0001,0.0001,0.0005,0.0001,0.009,0.0016,2308114,431758,0.058178733441004146,56.047471406967915,168.56759315714007
NB52,Quý 2 2024,6.2,25.9,8.05,30.1,0.041,0.01,6.2,1.0,1.0,14.807474114846109,0.0015,0.0017,0.0001,0.0001,0.0005,0.0001,0.0078,0.0007,2308114,431758,0.014204543313296058,8.526873345594092,40.0
NB52,Quý 3 2024,6.19,27.7,8.05,30.0,0.01,0.026,4.5,1.0,1.2,95.20598703541599,0.0015,0.0039,0.0001,0.0001,0.00015,0.0001,0.0137,0.0001,2308114,431758,0.04323758642858075,37.70581906747183,135.83735497723293
NB52,Quý 4 2024,6.21,26.4,8.05,30.2,0.01,0.01,4.3,1.0,1.2,193.02280144104105,0.0015,0.0037,0.0001,0.0001,0.0041,0.0002,0.0539,0.0004,2308114,431758,0.06,60.0,182.45752807214294
NB53,Quý 1 2021,6.62,21.5,8.12,31.3,0.015,0.01,5.5,1.5,1.8,37.7904895634277,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0124,0.00045,2299562,437380,0.02487855582857068,18.023693221744956,74.88876940433144
NB53,Quý 2 2021,6.97,28.2,8.2,31.3,0.015,0.01,4.7,1.5,1.5,59.47948214557174,0.0005,0.0031,0.0001,0.00045,0.00045,0.00025,0.0091,0.00045,2299562,437380,0.0326329439580783,25.894367853026264,104.8077395284042
NB53,Quý 3 2021,6.88,32.1,8.22,31.2,0.015,0.01,5.6,1.5,1.6,47.436465637623726,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0108,0.00045,2299562,437380,0.028502487388276876,21.612960380175217,89.88432331085517
NB53,Quý 4 2021,6.88,25.0,8.16,31.4,0.015,0.01,6.4,1.5,1.2,43.53708139743569,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.011,0.00045,2299562,437380,0.027076902540515244,20.181555031470747,84.22615815689885
NB53,Quý 1 2022,6.88,22.3,8.19,31.5,0.015,0.01,6.2,1.5,1.2,61.44245051641759,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0111,0.00045,2299562,437380,0.0332729505744785,26.57481195425635,106.9495197990784
NB53,Quý 2 2022,6.62,24.9,8.16,31.4,0.015,0.01,6.3,1.5,1.0,177.96356754539974,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0073,0.00045,2299562,437380,0.06,60.0,177.09941134738017
NB53,Quý 3 2022,6.62,29.9,8.08,31.3,0.015,0.01,6.2,1.5,1.0,220.0,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0092,0.00045,2299562,437380,0.06,60.0,193.4954670195008
NB53,Quý 4 2022,6.48,26.1,8.1,31.4,0.015,0.01,6.2,1.5,1.2,61.08294386435388,0.0005,0.0029,0.0001,0.00045,0.00045,0.00025,0.0092,0.00045,2299562,437380,0.03315635855106083,26.450523482360058,106.56243099839409
NB53,Quý 1 2023,6.58,23.0,8.16,31.4,0.015,0.01,5.7,1.5,1.4,220.0,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0077,0.00045,2299562,437380,0.06,60.0,196.2024085625788
NB53,Quý 2 2023,6.15,26.2,8.07,30.6,0.015,0.01,7.2,1.5,1.2,76.51761440367378,0.0005,0.0029,0.0001,0.00045,0.00045,0.00025,0.0095,0.00045,2299562,437380,0.0379396254687803,31.666137091863355,121.423059079385
NB53,Quý 3 2023,6.5,28.8,8.1,31.4,0.015,0.01,6.2,1.5,1.0,216.8901583548098,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0088,0.00045,2299562,437380,0.06,60.0,190.14764106804324
NB53,Quý 4 2023,6.43,23.8,8.08,31.5,0.015,0.01,6.8,1.5,1.2,70.76543570547425,0.0005,0.0031,0.0001,0.00045,0.00045,0.00025,0.0144,0.00045,2299562,437380,0.036206860990746374,29.74965082473077,116.26805401386034
NB53,Quý 1 2024,6.48,19.2,8.14,31.3,0.038,0.01,5.8,1.0,1.5,81.07877061016386,0.0015,0.0027,0.0001,0.0001,0.0005,0.0001,0.0138,0.0008,2299562,437380,0.03927666110683468,33.16521361491193,125.24231304184578
NB53,Quý 2 2024,6.19,25.9,8.05,30.8,0.047,0.01,7.2,1.0,1.3,93.4636089704627,0.0015,0.0022,0.0001,0.0001,0.0005,0.0001,0.0122,0.0008,2299562,437380,0.04276249766149639,37.153541747062064,134.6189789057134
NB53,Quý 3 2024,6.44,28.5,8.07,31.6,0.01,0.01,6.1,1.0,1.2,220.0,0.0015,0.004,0.0001,0.0001,0.00015,0.0001,0.0032,0.0001,2299562,437380,0.06,60.0,200.0
NB53,Quý 4 2024,6.32,25.3,8.04,31.2,0.01,0.01,4.6,1.0,1.2,125.48290501319579,0.0015,0.0039,0.0001,0.0001,0.0034,0.0001,0.0554,0.0005,2299562,437380,0.05100287327462306,47.011803864465634,154.05142299379156
NB54,Quý 1 2021,6.69,21.7,8.01,31.2,0.015,0.01,4.8,1.5,1.3,48.76729196580558,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0052,0.00045,2299151,443343,0.028978146886786255,22.095992405704987,91.70941880194145
NB54,Quý 2 2021,6.99,28.6,8.14,31.4,0.015,0.01,5.5,1.5,1.5,134.76744198208124,0.0005,0.0049,0.0001,0.00045,0.002,0.00025,0.0122,0.00045,2299151,443343,0.05322777183013487,49.77045988655433,158.75991481103432
NB54,Quý 3 2021,6.75,31.0,8.05,31.2,0.015,0.01,5.2,200.0,1.6,60.13132317621449,0.0005,0.0025,0.0001,0.00045,0.00045,0.00025,0.0089,0.00045,2299151,443343,0.03284639871285537,26.12081618503342,105.52669851662634
NB54,Quý 4 2021,6.69,25.1,8.11,31.4,0.015,0.01,5.7,1.5,1.5,55.64327504845634,0.0005,0.0036,0.0001,0.00045,0.00045,0.00025,0.0148,0.00045,2299151,443343,0.03135713899505205,24.551326755257584,100.40999268395163
NB54,Quý 1 2022,6.69,22.8,8.11,31.5,0.015,0.01,5.6,1.5,1.6,129.92092638926377,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0072,0.00045,2299151,443343,0.052074343782243696,48.335388940634786,156.34405439568445
NB54,Quý 2 2022,6.48,25.6,8.1,31.3,0.036,0.01,5.2,1.5,1.4,76.30951827975349,0.0005,0.0027,0.0001,0.00045,0.00045,0.00025,0.0142,0.00045,2299151,443343,0.03787787210401848,31.597322155928676,121.24342351084611
NB54,Quý 3 2022,6.48,30.6,8.07,31.2,0.015,0.01,6.3,1.5,1.5,88.66600806917106,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0155,0.00045,2299151,443343,0.041435598800382605,35.62199082774732,131.14303658047226
NB54,Quý 4 2022,6.37,26.0,8.07,31.4,0.044,0.01,6.1,1.5,1.5,75.52229894086382,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0123,0.00045,2299151,443343,0.037643646880630474,31.336655365408962,120.5594088746117
NB54,Quý 1 2023,6.58,23.4,8.1,31.6,0.038,0.01,5.6,1.5,1.5,91.84040555255491,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0141,0.0009,2299151,443343,0.04231669148841319,36.63717293018189,133.4633250642174
